Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.3,0.9902819436112777,0.00261908394537422,0.9893447164581154,0.9912191707644401,0.997532314923619,0.0013920942690526877,0.9970341603871743,0.9980304694600638,0.9977342047930282,0.001006708624756802,0.9973739587382535,0.9980944508478029,0.9913976014760147,0.0012190868508751265,0.9909613568490637,0.9918338461029658
0.304,0.9895420915816838,0.00288632538249438,0.9885092333084264,0.9905749498549412,0.9977673325499412,0.0011062110762011786,0.9973714800002069,0.9981631850996755,0.998082788671024,0.0007380401259954547,0.9978186844037942,0.9983468929382537,0.9912361623616236,0.0014396302024048218,0.9907209973098927,0.9917513274133545
0.308,0.9908618276344732,0.002027775216332718,0.9901361975924834,0.991587457676463,0.997493145319232,0.001057053925050072,0.9971148834301226,0.9978714072083416,0.9979375453885257,0.0011888063162069687,0.9975121365117435,0.998362954265308,0.9918972939729398,0.001151916477191946,0.9914850859555121,0.9923095019903675
0.312,0.9913217356528695,0.002123722143147648,0.9905617714440684,0.9920816998616706,0.9977477477477475,0.0011241791760087444,0.9973454653960742,0.9981500300994209,0.9981263616557733,0.0008948114644362542,0.9978061574855664,0.9984465658259801,0.992420049200492,0.0010914156090214473,0.9920294911406915,0.9928106072602925
0.316,0.9904619076184764,0.0022684667547917315,0.9896501472156104,0.9912736680213424,0.9973756365060711,0.0012123173119338584,0.9969418143275189,0.9978094586846232,0.9982135076252724,0.0008889389713685139,0.9978954048997213,0.9985316103508235,0.9925661131611315,0.001499148859153148,0.9920296496316169,0.9931025766906462
0.32,0.9918616276744652,0.001861884318653827,0.9911953609278145,0.9925278944211159,0.9980806893850371,0.0011119353631995118,0.997682788425508,0.9984785903445663,0.9985330428467682,0.0009330173117429731,0.9981991668896877,0.9988669188038488,0.992919741697417,0.0012145649997928167,0.9924851151940944,0.9933543682007396
0.324,0.9911017796440713,0.002222787014136588,0.9903063655264654,0.9918971937616772,0.9982569526047786,0.0008088931278271554,0.997967493916467,0.9985464112930903,0.9983732752360203,0.0008858649633683054,0.9980562725301046,0.9986902779419359,0.9930043050430505,0.0012966341245064703,0.9925403104806193,0.9934682996054817
0.328,0.9920215956808639,0.0022175705090496443,0.9912280482656296,0.9928151430960982,0.9980219349784566,0.001074367045482797,0.9976374776687672,0.998406392288146,0.9984313725490196,0.0007894720977309152,0.9981488635870734,0.9987138815109657,0.9933041205412055,0.0014080493567456473,0.9928002565499556,0.9938079845324554
0.332,0.9910817836432713,0.0023563822660244925,0.9902385630787495,0.9919250042077931,0.998550724637681,0.000855384302931383,0.9982446292960208,0.9988568199793413,0.998474945533769,0.000823168012970465,0.9981803786434129,0.9987695124241251,0.993450184501845,0.001271302707057712,0.9929952546707307,0.9939051143329592
0.336,0.992121575684863,0.0021178711205228533,0.9913637052376183,0.9928794461321078,0.9983352918135524,0.0008739693150209995,0.9980225459107283,0.9986480377163766,0.9983151779230213,0.0007392219364017508,0.9980506507503689,0.9985797050956736,0.9935962484624847,0.0013606179833895945,0.9931093575702069,0.9940831393547626
0.34,0.9922615476904618,0.0023171750777517186,0.9914323572380765,0.9930907381428471,0.9982569526047785,0.001179974174022098,0.9978347042694867,0.9986792009400703,0.998721859114016,0.0005827234295942263,0.9985133342127946,0.9989303840152374,0.9937576875768757,0.0010489120928729046,0.9933823392049927,0.9941330359487586
